Entity2,Entity1
target:Sertoli_Cell,source:seminiferous tubule epithelium
target:Egg,source:unfertilized egg
target:Primary_Oocyte,source:ovary primordial follicle
target:Islet_of_Langerhans,source:pancreatic islet
target:Leydig_Cell,source:testis interstitial tissue
target:Muscle_Cell,source:muscle tissue
target:Follicular_Dendritic_Cell,source:lymph node primary follicle
target:Preganglionic_Autonomic_Fiber,source:autonomic ganglion
target:Hair_Cell,source:hair cortex
target:Hair_Cell,source:inner ear epithelium
target:Type_I_Hair_Cell,source:inner ear epithelium
target:Vestibular_Hair_Cell,source:inner ear epithelium
target:Olfactory_Receptor_Neuron,source:olfactory receptor nerve
target:Photoreceptor_Cell,source:retina photoreceptor layer
target:Photoreceptors_Vertebrate,source:retina photoreceptor layer
target:Rod,source:retina photoreceptor layer
target:Rod,source:rib
target:Rod_Outer_Segment,source:retina photoreceptor layer outer segment
target:Posterior_Horn_Cell,source:spinal cord dorsal horn
target:Substantia_Gelatinosa,source:substantia gelatinosa
target:Retinal_Ganglion_Cell,source:retina ganglion cell layer
target:Postganglionic_Parasympathetic_Fiber,source:parasympathetic ganglion
target:Purkinje_s_Cell,source:cerebellum purkinje cell layer
target:Abdominal_Cavity,source:peritoneal cavity
target:Abducens_Nerve,source:abducens VI nerve
target:Adrenal_Gland,source:adrenal gland
target:Anterior_Chamber_of_the_Eye,source:eye anterior chamber
target:Anterior_Eye_Segment,source:eye anterior segment
target:Aorta,source:aorta
target:Aortic_Valve,source:aortic valve
target:Upper_Extremity,source:arm
target:Arteriole,source:arteriole
target:Autonomic_Nervous_System,source:autonomic nervous system
target:Basilar_Artery,source:basilar artery
target:Intrahepatic_Bile_Duct,source:intralobular bile duct
target:Biliary_Tract,source:biliary tract
target:Blood_Vessel,source:blood vessel
target:Body_Region,source:anatomic region
target:Brachial_Artery,source:brachial artery
target:Brachial_Plexus,source:brachial plexus
target:Bronchus,source:bronchus
target:Bronchiole,source:bronchiole
target:Capillary,source:capillary
target:Cardiovascular_System,source:cardiovascular system
target:Carotid_Artery,source:carotid artery
target:Carpal_Bone,source:carpal bone
target:Cavernous_Sinus,source:transverse sinus
target:Cavernous_Sinus,source:venous sinus
target:Cerebral_Artery,source:cerebral artery
target:Cerebrospinal_Fluid,source:cerebrospinal fluid
target:Cervical_Vertebra,source:cervical vertebra
target:Choroid_Plexus,source:choroid plexus
target:Clavicle,source:clavicle
target:Coccyx,source:coccygeal vertebra
target:Cochlear_Nerve,source:vestibulocochlear VIII nerve
target:Common_Bile_Duct,source:common bile duct
target:Corneal_Stroma,source:corneal stroma
target:Cranial_Nerve,source:cranial nerve
target:Dermis,source:dermis
target:Diaphragm,source:diaphragm
target:Endocrine_Gland,source:endocrine gland
target:Endocrine_System,source:endocrine system
target:Corneal_Endothelium,source:corneal endothelium
target:Epidermis,source:epidermis
target:Epiglottis,source:epiglottic cartilage
target:Epithelium,source:gastrointestinal system epithelium
target:Epithelium,source:oral epithelium
target:Ethmoid_Bone,source:ethmoid bone
target:Exocrine_Gland,source:exocrine gland
target:Eyelid,source:eyelid
target:Facial_Nerve,source:facial VII nerve
target:Femoral_Artery,source:femoral artery
target:Femoral_Vein,source:femoral vein
target:Femur,source:femur
target:Fibula,source:fibula
target:Ganglion,source:ganglion
target:Autonomic_Ganglion,source:autonomic ganglion
target:Geniculate_Ganglion,source:facial VII ganglion
target:Male_Reproductive_System,source:male reproductive system
target:Glossopharyngeal_Nerve,source:glossopharyngeal IX nerve
target:Gonad,source:gonad
target:Inguinal_Region,source:inguinal fat pad
target:Heart,source:heart
target:Cardiac_Atrium,source:heart atrium
target:Cardiac_Valve,source:heart valve
target:Cardiac_Ventricle,source:heart ventricle
target:Humerus,source:humerus
target:Hypoglossal_Nerve,source:hypoglossal XII nerve
target:Iliac_Artery,source:iliac artery
target:Iliac_Vein,source:iliac vein
target:Immune_System,source:immune system
target:Intestine,source:intestine
target:Iris,source:iris
target:Jugular_Vein,source:jugular vein
target:Renal_Cortex,source:kidney cortex
target:Renal_Medulla,source:kidney medulla
target:Lower_Extremity,source:lower leg
target:Crystalline_Lens,source:lens
target:Lumbar_Vertebra,source:lumbar vertebra
target:Lymph_Node,source:lymph node
target:Lymphatic_System,source:lymphoid system
target:Mediastinum,source:thoracic cavity organ
target:Metacarpal_Bone,source:metacarpal bone
target:Metatarsal_Bone,source:metatarsal bone
target:Mitral_Valve,source:mitral valve
target:Musculoskeletal_System,source:musculoskeletal system
target:Nervous_System,source:nervous system
target:Nose,source:nose
target:Occipital_Bone,source:occipital bone
target:Oculomotor_Nerve,source:oculomotor III nerve
target:Olfactory_Nerve,source:olfactory I nerve
target:Optic_Disc,source:optic disc
target:Optic_Nerve,source:optic II nerve
target:Oropharynx,source:oropharynx
target:Paranasal_Sinus,source:paranasal sinus
target:Parasympathetic_Nervous_System,source:parasympathetic nervous system
target:Parathyroid_Gland,source:parathyroid gland
target:Parietal_Bone,source:parietal bone
target:Pelvis,source:pelvis
target:Peripheral_Nerve,source:peripheral nerve
target:Peritoneal_Cavity,source:peritoneal cavity
target:Peritoneum,source:peritoneal cavity
target:Peritoneum,source:peritoneal cavity lining
target:Peyer_s_Patch,source:peyers patch
target:Anterior_Lobe_of_the_Pituitary_Gland,source:adenohypophysis
target:Anterior_Lobe_of_the_Pituitary_Gland,source:prostate gland anterior lobe
target:Posterior_Lobe_of_the_Pituitary_Gland,source:pituitary gland
target:Pulmonary_Artery,source:pulmonary artery
target:Pulmonary_Valve,source:pulmonary valve
target:Pulmonary_Vein,source:pulmonary vein
target:Radius_Bone,source:radius
target:Renal_Artery,source:renal artery
target:Respiratory_System,source:respiratory system
target:Rib,source:rib
target:Scapula,source:scapula
target:Sclera,source:sclera
target:Scrotum,source:scrotum
target:Lunate_Bone,source:lunate
target:Seminal_Vesicle,source:seminal vesicle
target:Skeletal_System,source:skeletal system
target:Skull,source:cranium
target:Sphenoid_Bone,source:sphenoid bone
target:Spinal_Nerve_Root,source:spinal nerve
target:Spinal_Nerve,source:spinal nerve
target:Sternum,source:sternum
target:Subclavian_Vein,source:subclavian vein
target:Sympathetic_Nervous_System,source:sympathetic nervous system
target:Tarsal_Bone,source:tarsal bone
target:Temporal_Bone,source:temporal bone
target:Thoracic_Vertebra,source:thoracic vertebra
target:Thorax,source:thorax
target:Tibia,source:tibia
target:Tonsil,source:tonsil
target:Tricuspid_Valve,source:tricuspid valve
target:Trigeminal_Nerve,source:trigeminal V nerve
target:Trigeminal_Nucleus,source:trigeminal V nucleus
target:Trochlear_Nerve,source:trochlear IV nerve
target:Ulna,source:ulna
target:Genitourinary_System,source:renal/urinary system
target:Uvea,source:uvea
target:Vagus_Nerve,source:vagus X nerve
target:Vas_Deferens,source:vas deferens
target:Vein,source:vein
target:Inferior_Vena_Cava,source:inferior vena cava
target:Superior_Vena_Cava,source:superior vena cava
target:Vena_Cava,source:vena cava
target:Venule,source:venule
target:Vertebral_Artery,source:vertebral artery
target:Vestibular_Nerve,source:vestibulocochlear VIII nerve
target:Vestibular_Nucleus,source:spinal vestibular nucleus
target:Vocal_Cord,source:larynx
target:Tibial_Artery,source:tibial artery
target:Anterior_Tibial_Artery,source:anterior tibial artery
target:Posterior_Tibial_Artery,source:posterior tibial artery
target:Third_Ventricle_of_Brain,source:third ventricle
target:Fourth_Ventricle_of_the_Brain,source:fourth ventricle
target:Anterior_Cerebral_Artery,source:anterior cerebral artery
target:Middle_Cerebral_Artery,source:middle cerebral artery
target:Posterior_Cerebral_Artery,source:posterior cerebral artery
target:Anterior_Spinal_Artery,source:spinal artery
target:Lateral_Ventricle,source:lateral ventricle
target:Nucleus_Ambiguus,source:nucleus ambiguus
target:Abducens_Nucleus,source:abducens VI nucleus
target:Cochlear_Nuclei,source:cochlear VIII nucleus
target:Radial_Artery,source:radial artery
target:Ulnar_Artery,source:ulnar artery
target:Pleural_Cavity,source:pleural cavity
target:Reproductive_System,source:reproductive system
target:Coronary_Artery,source:coronary artery
target:Lumbar_Plexus,source:lumbosacral plexus
target:Sacral_Plexus,source:lumbosacral plexus
target:Squamous_Epithelium,source:esophagus squamous epithelium
target:Squamous_Cell,source:esophagus squamous epithelium
target:Stratum_Spinosum,source:epidermis stratum spinosum
target:Female_Breast,source:thoracic mammary gland
target:Vertebral_Body,source:vertebral body
target:Sacral_Vertebra,source:sacral vertebra
target:Scaphoid_Bone,source:scaphoid
target:Pisiform_Bone,source:pisiform
target:Capitate_Bone,source:capitate
target:Trapezial_Bone,source:trapezium
target:Triangular_Bone,source:triquetral
target:Trapezoid_Bone,source:trapezoid
target:Hamate_Bone,source:hamate
target:Phalanx_of_the_Hand,source:hand phalanx
target:Proximal_Phalanx_of_the_Hand,source:proximal phalanx of hand
target:Middle_Phalanx_of_the_Hand,source:middle phalanx of hand
target:Distal_Phalanx_of_the_Hand,source:distal phalanx of hand
target:Endothelial_Cell,source:blood vessel endothelium
target:Transitional_Cell,source:urinary bladder urothelium
target:Alveolar_Epithelium,source:alveolus epithelium
target:Right_Atrium,source:heart right atrium
target:Left_Atrium,source:heart left atrium
target:Right_Ventricle,source:heart right ventricle
target:Left_Ventricle,source:heart left ventricle
target:Left_Coronary_Artery,source:left coronary artery
target:Circumflex_Branch_of_the_Left_Coronary_Artery,source:coronary artery
target:Circumflex_Branch_of_the_Left_Coronary_Artery,source:left coronary artery
target:Right_Coronary_Artery,source:right coronary artery
target:Posterior_Spinal_Artery,source:spinal artery
target:Venous_Sinus,source:venous sinus
target:Cardiac_Vein,source:great vein of heart
target:Great_Cardiac_Vein,source:great vein of heart
target:Middle_Cardiac_Vein,source:middle temporal vein
target:Coronary_Vein,source:coronary artery
target:Brachial_Vein,source:brachial vein
target:Urothelium,source:ureter urothelium
target:Renal_Capsule,source:kidney capsule
target:Renal_Pyramid,source:renal pyramid
target:Renal_Pelvis,source:kidney pelvis
target:Visual_System,source:visual system
target:Auditory_System,source:auditory system
target:Central_Canal,source:spinal cord central canal
target:Cervical_Spinal_Cord,source:spinal cord
target:Cervical_Spinal_Nerve_Root,source:cervical vertebra
target:Cervical_Spinal_Nerve_Root,source:neck nerve
target:Thoracic_Spinal_Cord,source:spinal cord
target:Thoracic_Spinal_Cord,source:thoracic vertebra 1
target:Lumbar_Spinal_Cord,source:spinal cord
target:Sacral_Spinal_Cord,source:spinal cord
target:Sacral_Spinal_Cord,source:spinal cord dorsal column
target:Oculomotor_Nucleus,source:oculomotor III nucleus
target:Facial_Nerve_Nucleus,source:facial VII nucleus
target:Hypoglossal_Nucleus,source:prepositus hypoglossal nucleus
target:Posterior_Chamber_of_the_Eye,source:eye posterior chamber
target:Palpebral_Conjunctiva,source:palpebral conjunctiva
target:Bulbar_Conjunctiva,source:palpebral conjunctiva
target:Supraclavicular_Lymph_Node,source:axillary lymph node
target:Supraclavicular_Lymph_Node,source:cervical lymph node
target:Axillary_Lymph_Node,source:axillary lymph node
target:Thoracic_Cavity,source:thoracic cavity
target:Thoracic_Cavity,source:thoracic cavity organ
target:Posterior_Eye_Segment,source:eye posterior segment
target:Integumentary_System,source:integumental system
target:Hematopoietic_System,source:hematopoietic system
target:Mucosa-Associated_Lymphoid_Tissue,source:mucosa associated lymphoid tissue
target:Spinal_Accessory_Nerve,source:accessory XI nerve cranial component
target:Spinal_Accessory_Nerve,source:spinal nerve
target:Organ_System,source:organ system
target:Lumbar_Spinal_Nerve_Root,source:lower back nerve
target:Sacral_Spinal_Nerve_Root,source:lower back nerve
target:Thoracic_Spinal_Nerve_Root,source:thorax nerve
target:Renal_Calyx,source:kidney calyx
target:Corneal_Epithelium,source:corneal epithelium
target:Nerve_Plexus,source:nerve plexus
target:Intrapulmonary_Bronchus,source:respiratory bronchiole
target:Vertebra,source:vertebra
target:Dorsal_Motor_Nucleus,source:dorsal motor nucleus of vagus X nerve
target:Dorsal_Motor_Nucleus,source:dorsal tegmental nucleus
target:Gut_Associated_Lymphoid_Tissue,source:gut associated lymphoid tissue
target:Mammary_Epithelium,source:mammary gland epithelium
target:Medial_Supraclavicular_Lymph_Node,source:axillary lymph node
target:Neuroendocrine_System,source:neuroendocrine gland
target:Sentinel_Lymph_Node,source:lymph node
target:Duct,source:efferent duct
target:Splenocyte,source:spleen
target:Nervous_System_Ear,source:auditory system
target:Nervous_System_Ear,source:ear
target:Neuro-Ocular_System,source:visual system
target:Exocrine_System,source:exocrine system
target:Trachea_and_Bronchus,source:trachea
target:Gut_Epithelium,source:gastrointestinal system epithelium
target:Connective_and_Soft_Tissue,source:connective tissue
target:Descending_Spinal_Cord_Tract,source:spinal cord
target:Pontine_Base,source:pons
target:Breast,source:thoracic mammary gland
target:Peripheral_Nerve_Sheath,source:peripheral nerve
target:Intracranial_Artery,source:cerebral artery
target:Intracranial_Artery,source:internal carotid artery
target:Bone_of_the_Lower_Extremity,source:lower leg bone
target:Bone_of_the_Upper_Extremity,source:upper arm bone
target:Interval_Lymph_Node,source:lymph node
target:Alveolus,source:alveolus
target:Episclera,source:conjunctiva
target:Lobule,source:portal lobule
target:Splenic_Red_Pulp,source:spleen red pulp
target:Splenic_White_Pulp,source:spleen white pulp
target:Spinal_Cord_Tract,source:spinal cord
target:Vestibulocochlear_Nerve,source:vestibulocochlear VIII nerve
target:Vertebral_Column,source:vertebral column
target:Major_Salivary_Gland,source:major salivary gland
target:Smooth_Muscle_Tissue_Cell,source:smooth muscle tissue
target:Cardiocyte,source:cardiac muscle tissue
target:Ependymocyte,source:brain ependyma
target:Endocardium,source:heart endocardium
target:Pericardium,source:pericardium
target:Brunner_s_Gland,source:brunners gland
target:Ampulla_of_Vater,source:ampullary gland
target:Male_Genital_Organ,source:male reproductive gland/organ
target:Organ,source:organ system
target:Eye_Part,source:eye
target:Eye_Part,source:eye muscle
target:Skin_Part,source:skin
target:Heart_Part,source:heart myocardium
target:Pancreas_Part,source:pancreas body
target:Stomach_Part,source:stomach body
target:Endocrine_System_Part,source:endocrine system
target:Immune_System_Part,Immune System Part
target:Urinary_System_Part,source:renal/urinary system
target:Respiratory_System_Part,source:respiratory system
target:Male_Reproductive_System_Part,source:male reproductive system
target:Female_Reproductive_System_Part,source:female reproductive system
target:Nervous_System_Part,source:nervous system
target:Body,source:trunk
target:Ear_Part,source:ear
target:Ear_Part,source:outer ear
target:Joint,source:joint
target:Tendon,source:tendon
target:Ligament,source:ligament
target:Seminiferous_Tubule,source:seminiferous tubule
target:Nephron,source:nephron
target:Lymphoid_Tissue,source:lymphoid tissue
target:Skeletal_Muscle_Tissue,source:skeletal muscle tissue
target:Hematopoietic_Tissue,source:hematopoietic system
target:Vascular_Endothelium,source:blood vessel endothelium
target:Muscle,source:muscle
target:Special_Sense_Organ_System,source:sensory organ system
target:Synovial_Cell,source:synovium
target:Sensory_Ganglion,source:sensory ganglion
target:Back,source:back
target:Neck,source:head/neck
target:Ileocecal_Valve,source:ileocaecal junction
target:Solitary_Nucleus,source:solitary tract nucleus
target:Foot_Bone,source:foot bone
target:Cheek,source:cheek
target:Face,source:face
target:Dentition,source:dentin
target:Facial_Muscle,source:cranial/facial muscle
target:Masseter_Muscle,source:masseter
target:Pharyngeal_Muscle,source:pharynx muscle
target:Bone_Tissue,source:bone
target:Acinar_Cell,source:pancreatic acinus
target:Ependyma,source:brain ependyma
target:Internal_Capsule,source:internal capsule
target:Alveolar_Wall,source:alveolar wall
target:Anterior_Surface_of_the_Prostate,source:prostate gland anterior lobe
target:Surface_of_the_Prostate,source:prostate gland lobe
target:Lateral_Lobe_of_the_Prostate,source:prostate gland lobe
target:Posterior_Lobe_of_the_Prostate,source:prostate gland anterior lobe
target:Middle_Lobe_of_the_Prostate,source:prostate gland lobe
target:Posterior_Surface_of_the_Prostate,source:prostate gland lobe
target:Prostatic_Glandular_Tissue,source:prostate gland epithelium
target:Mucosal_Tissue_of_Human_Prostate,source:prostate gland epithelium
target:Submucosal_Tissue_of_Human_Prostate,source:trachea submucosa
target:Prostatic_Muscular_Tissue,source:prostate gland smooth muscle
target:Prostatic_Portion_of_the_Male_Urethra,source:prostatic urethra
target:Prostatic_Duct,source:prostatic urethra
target:Prostatic_Epithelium,source:prostate gland epithelium
target:Immature_Lymphocyte,source:lymphoid tissue
target:Epithelial_Reticular_Cell,source:reticular lamina
target:Squamous_Alveolar_Lining_Cell,source:alveolus epithelium
target:Type_I_Cell,Type I Cell
target:Taste_Bud_Cell,source:taste bud
target:Olfactory_Epithelial_Cell,source:nasal cavity olfactory epithelium
target:Ganglion_Cell,source:retina ganglion cell layer
target:Cuboidal_Cell,source:cuboid
target:Cuboidal_Cell,source:cuboidal oviduct epithelium
target:Mesangial_Cell,source:glomerular capillary
target:Mesangial_Cell,source:mesangium
target:Juxtaglomerular_Cell,source:part of afferent arteriole forming juxtaglomerular complex
target:Epicardium,source:visceral serous pericardium
target:Mucosa,source:intestine mucosa
target:Submucosa,source:small intestine submucosa
target:Serosa,source:stomach serosa
target:Hassall_s_Corpuscle,source:hassalls corpuscle
target:Pigment_Epithelium,source:pigmented retinal epithelium
target:Simple_Squamous_Epithelium,source:esophagus squamous epithelium
target:Basilar_Membrane,source:basilar membrane
target:Stratified_Squamous_Epithelium,source:esophagus squamous epithelium
target:Pseudostratified_Columnar_Ciliated_Epithelium,source:oviduct epithelium
target:Pseudostratified_Columnar_Ciliated_Epithelium,source:trachea epithelium
target:Aqueous_Humor,source:aqueous humour
target:Basement_Membrane,source:trachea basement membrane
target:Bile,source:bile
target:Feces,source:feces
target:Body_Fluid_or_Substance,source:body fluid/substance
target:Glomerulus,source:glomerulus
target:Lymph,source:lymph
target:Breast_Milk,source:mammary gland milk
target:Mucus,source:nasal mucus
target:Pancreatic_Secretion,source:pancreas secretion
target:Lung_Surfactant,source:lung surfactant
target:Saliva,source:saliva
target:Sebum,source:sebum
target:Semen,source:semen
target:Sputum,source:sputum
target:Sweat,source:sweat
target:Urine,source:urine
target:Hair_Follicle,source:hair follicle
